,imdb_id,imdb_n_comment,imdb_score,name,rating_people,score,上映日期,主演,制片国家/地区,又名,导演,片长,类型,编剧,语言,主演人数,r5,r4,r3,r2,r1
1003,,,,鲫鱼,127,8.1,, 刘晓星, 中国大陆, Remora, 杨宇骏 / 刘晓星, 30分钟, 家庭, 刘晓星 / 杨宇骏, 潮州话 Teochew,1,0.304,0.468,0.203,0.013,0.013
1004, tt3911248,5,4.4,咒·丝,1745,4.8, 2013-07-05(中国大陆), 戴立忍 / 梁静 / 翟子陌 / 孔千千 / 安琥 / 张瑶, 中国大陆, 咒丝 / The Deadly Strands, 赵小溪 / 赵小鸥, 90分钟, 惊悚, 张艺襦 / 翟子陌, 汉语普通话,6,0.051,0.077,0.343,0.297,0.232
1005, tt3046080,142,6,宫锁沉香,36495,4.8, 2013-08-13(中国大陆), 周冬雨 / 陈晓 / 朱梓骁 / 赵丽颖 / 包贝尔 / 赵文瑄 / 邬君梅 / 陆毅 / 张卫健 / 张茜 / 苑琼丹 / 黄圣依 / 蒋依依 / 张子枫, 中国大陆, 宫电影版 / The Palace, 潘安子, 115分钟, 剧情 / 爱情 / 古装, 于正, 汉语普通话,14,0.035,0.092,0.343,0.291,0.24
1006, tt3285802,122,6.6,青春派,52158,7.5, 2013-08-02(中国大陆), 董子健 / 秦海璐 / 咏梅 / 焦刚 / 安悦溪 / 郄路通 / 蒋雪鸣 / 高浩元 / 谭楚枫 / 李天浩 / 蒋小涵 / 侯孝贤, 中国大陆, 对你说 / 不需要初恋的夏天 / Young Style, 刘杰, 91分钟, 剧情 / 爱情, 刘杰 / 高山 / 朱珠 / 田晓威, 汉语普通话,12,0.19,0.433,0.307,0.054,0.016
1007,,,,金太狼的幸福生活,4473,6.1, 2013-04-12(中国大陆), 王雷 / 潘之琳 / 姚芊羽 / 李小萌, 中国大陆, Jin Tailang's Happy Life, 李爽, 104分钟, 喜剧, 李非 / 文宁, 汉语普通话,4,0.064,0.21,0.492,0.178,0.055
1008, tt3341088,40,4.5,制服,8670,5, 2013-10-29(中国大陆), 任达华 / 徐若瑄 / 陈思诚 / 颖儿 / 袁弘 / 高群书 / 欧弟 / 李艾 / 刘仪伟 / 吴樾 / 吴晴晴 / 梁敏仪, 中国大陆, 冰裸杀(港) / 恶魔右手 / 红眼睛 / A Chilling Cosplay / Devil's Right Hand / -197°C Murder, 王光利, 91分钟, 犯罪, 邓晓华 / 秦雯 / 王倦, 汉语普通话,12,0.024,0.07,0.422,0.351,0.134
1009, tt3219546,0,-1,百万爱情宝贝,1021,3.9, 2013-06-09(中国大陆), 马天宇 / 林园 / 郭家铭 / 刘圆媛 / 王璐娓 / 丁子峻 / 冯瓅 / 刘晔, 中国大陆, The Cosplayers, 磐石, 90分钟, 喜剧 / 爱情, 刘宁波 / 王羽瀚 / 磐石, 汉语普通话,8,0.054,0.036,0.164,0.291,0.455
1010, tt2652476,104,6.1,波鲁鲁冰雪大冒险,1093,6.4, 2013-01-25(中国大陆) / 2013-01-24(韩国), 李善 / 李美子 / 洪小英 / 郑美淑 / 金桓镇, 韩国 / 中国大陆," 小企鹅波鲁鲁之冰雪世界赛车冒险记 / ??? ??? ???? ??? / Pororo, The Racing Adventure", 朴英均, 79分钟, 动画 / 家庭 / 儿童 / 冒险,, 汉语普通话 / 韩语,5,0.095,0.269,0.454,0.121,0.06
1011, tt3293714,0,-1,爱情不NG,3455,4.9, 2013-02-10(中国大陆), 信 / 钟欣潼 / 李小冉 / 余少群 / 袁成杰, 中国大陆, Love Retake, 朱时茂, 100分钟, 喜剧 / 爱情, 秘天慧 / 李冲, 汉语普通话,5,0.047,0.078,0.341,0.342,0.192
1012, tt1674766,289,5.1,101次求婚,119494,5.7, 2013-02-12(中国大陆) / 2013-03-22(台湾), 黄渤 / 林志玲 / 高以翔 / 秦海璐 / 武田铁矢 / 王迅, 中国大陆 / 台湾 / 日本, Say Yes, 陈正道, 104分钟, 爱情, 张巍 / 任鹏, 汉语普通话,6,0.035,0.143,0.508,0.245,0.069
1013, tt3835880,,,我不是傻瓜,245,7.2, 2013-02-09(柏林电影节) / 2013-06(上海电影节) / 2013-11(金马影展), 张静初 / 龙品旭 / 黎兆丰 / 王同辉 / 张国强 / 叶婉娴 / 丽娜 / 吴海燕 / 吴若林 / 喻引娣, 中国大陆, 我的影子在奔跑 / My Running Shadow, 方刚亮, 97分钟, 剧情 / 家庭 / 儿童, 疏疏, 汉语普通话,10,0.138,0.45,0.319,0.069,0.025
1014,,,,婚纱照,7724,7.5, 2013-04-04(中国大陆), 卢正雨 / 蔡文静, 中国大陆, 嘻哈三部曲之婚纱照 / Wedding Photos, 卢正雨, 22分36秒, 剧情 / 喜剧 / 爱情 / 短片, 卢正雨, 汉语普通话,2,0.189,0.426,0.322,0.05,0.013
1015, tt4263056,25,5.7,临终囧事,4544,5.4, 2013-05-16(中国大陆), 包贝尔 / 詹瑞文 / 文咏珊 / 冯淬帆 / 莫小棋 / 景岗山 / 杨恭如 / 林子聪 / 张超, 中国大陆, Mortician, 钱江汉, 95分钟, 喜剧 / 恐怖, 文隽 / 丁小洋, 汉语普通话,9,0.039,0.127,0.435,0.27,0.129
1016, tt3311014,,,全城高考,9423,5, 2013-02-05(中国大陆), 方中信 / 乔乔 / 谭杰希 / 吴俊余 / 陆翊 / 吴刚 / 午马, 中国大陆, Mark of Youth, 钟少雄, 98分钟, 剧情, 赵葆华 / 李志朴, 汉语普通话,7,0.06,0.122,0.327,0.258,0.233
