投资方所在城市,融资方所在城市,投资企业对数,lng_tz,lat_tz,lng_rz,lat_rz
南昌,景德镇,13,116.024443256,28.6633621609,117.269337981,29.3071248951
黄山,景德镇,4,118.077165369,29.9060894539,117.269337981,29.3071248951
北京,阜新,4,116.409349256,40.1841180253,121.959474454,42.2856981048
大连,阜新,4,122.219575666,39.6124317573,121.959474454,42.2856981048
沈阳,阜新,19,123.136692183,42.093659482,121.959474454,42.2856981048
北京,陇南,4,116.409349256,40.1841180253,105.209135288,33.5938826196
兰州,陇南,30,103.638543494,36.3489055767,105.209135288,33.5938826196
运城,陇南,4,111.086591024,35.1949340498,105.209135288,33.5938826196
北京,雅安,4,116.409349256,40.1841180253,102.661567069,29.9136424572
成都,雅安,39,103.501067544,30.5086877776,102.661567069,29.9136424572
北京,鹤壁,4,116.409349256,40.1841180253,114.354192817,35.6449079221
上海,鹤壁,4,121.404084553,31.0844617511,114.354192817,35.6449079221
郑州,鹤壁,25,113.471850802,34.6263627848,114.354192817,35.6449079221
北京,龙岩,4,116.409349256,40.1841180253,116.739194013,25.2920661556
福州,龙岩,27,119.156889973,26.0641963059,116.739194013,25.2920661556
厦门,龙岩,41,118.110687591,24.6830448658,116.739194013,25.2920661556
北京,广元,3,116.409349256,40.1841180253,105.77965861,32.2606905652
成都,广元,76,103.501067544,30.5086877776,105.77965861,32.2606905652
北京,宝鸡,3,116.409349256,40.1841180253,107.201963817,34.3783133934
西安,宝鸡,87,108.789503511,34.1107819802,107.201963817,34.3783133934
北京,玉溪,3,116.409349256,40.1841180253,102.678676868,24.2272276938
昆明,玉溪,42,102.875102299,25.3852977816,102.678676868,24.2272276938
上海,北京,6733,121.404084553,31.0844617511,116.409349256,40.1841180253
深圳,北京,4674,113.981097454,22.6612174267,116.409349256,40.1841180253
广州,北京,931,113.535309762,23.3572458759,116.409349256,40.1841180253
天津,北京,2736,117.332394543,39.3085542563,116.409349256,40.1841180253
杭州,北京,1288,119.484701009,29.9049798065,116.409349256,40.1841180253
苏州,北京,632,120.64180324,31.3759706021,116.409349256,40.1841180253
宁波,北京,800,121.462283516,29.7195882339,116.409349256,40.1841180253
拉萨,北京,947,91.1028799309,30.0334521208,116.409349256,40.1841180253
南京,北京,530,118.842463658,31.9287592963,116.409349256,40.1841180253
东莞,北京,53,113.877717876,22.9852478082,116.409349256,40.1841180253
成都,北京,657,103.501067544,30.5086877776,116.409349256,40.1841180253
福州,北京,212,119.156889973,26.0641963059,116.409349256,40.1841180253
无锡,北京,236,120.351629529,31.6615440474,116.409349256,40.1841180253
重庆,北京,338,107.864385258,30.0553736852,116.409349256,40.1841180253
嘉兴,北京,367,120.753919978,30.654868568,116.409349256,40.1841180253
厦门,北京,396,118.110687591,24.6830448658,116.409349256,40.1841180253
武汉,北京,410,114.338092289,30.6256542221,116.409349256,40.1841180253
郑州,北京,415,113.471850802,34.6263627848,116.409349256,40.1841180253
石家庄,北京,401,114.44284612,38.1289585008,116.409349256,40.1841180253
珠海,北京,395,113.251442783,22.1619886251,116.409349256,40.1841180253
济南,北京,361,117.08325858,36.7325316169,116.409349256,40.1841180253
青岛,北京,353,120.143935648,36.456032729,116.409349256,40.1841180253
西安,北京,345,108.789503511,34.1107819802,116.409349256,40.1841180253
长沙,北京,217,113.152959363,28.2295131059,116.409349256,40.1841180253
合肥,北京,185,117.286266302,31.9771580754,116.409349256,40.1841180253
大连,北京,315,122.219575666,39.6124317573,116.409349256,40.1841180253
惠州,北京,14,114.497757221,23.2450284889,116.409349256,40.1841180253
南通,北京,50,120.996756876,32.1893721211,116.409349256,40.1841180253
绍兴,北京,34,120.628874142,29.7126723592,116.409349256,40.1841180253
温州,北京,26,120.010122334,27.6625993395,116.409349256,40.1841180253
佛山,北京,26,112.94508169,23.0127749858,116.409349256,40.1841180253
常州,北京,96,119.679057019,31.6925543935,116.409349256,40.1841180253
银川,北京,27,106.341244948,38.2192835973,116.409349256,40.1841180253
乌鲁木齐,北京,144,87.8094631006,43.5313046469,116.409349256,40.1841180253
湖州,北京,16,119.871227322,30.74619674,116.409349256,40.1841180253
南昌,北京,101,116.024443256,28.6633621609,116.409349256,40.1841180253
哈尔滨,北京,209,127.962992428,45.6369913133,116.409349256,40.1841180253
新余,北京,202,114.851202951,27.8472307759,116.409349256,40.1841180253
泉州,北京,14,118.255654583,25.211170451,116.409349256,40.1841180253
沈阳,北京,192,123.136692183,42.093659482,116.409349256,40.1841180253
海口,北京,187,110.425851879,19.8310955934,116.409349256,40.1841180253
太原,北京,169,112.314062259,37.9595409573,116.409349256,40.1841180253
金华,北京,87,119.954268808,29.1164535388,116.409349256,40.1841180253
南宁,北京,60,108.464015667,23.0584134307,116.409349256,40.1841180253
廊坊,北京,155,116.535844506,39.1117554763,116.409349256,40.1841180253
昆明,北京,86,102.875102299,25.3852977816,116.409349256,40.1841180253
长春,北京,140,125.766739888,44.3768728237,116.409349256,40.1841180253
中山,北京,16,113.389491138,22.5221140275,116.409349256,40.1841180253
台州,北京,8,121.089649417,28.7920082915,116.409349256,40.1841180253
镇江,北京,18,119.481985492,32.0667749698,116.409349256,40.1841180253
舟山,北京,18,122.13917249,30.0553941995,116.409349256,40.1841180253
九江,北京,95,115.437787326,29.3279801382,116.409349256,40.1841180253
唐山,北京,92,118.340532724,39.7358857445,116.409349256,40.1841180253
潍坊,北京,70,119.075691601,36.536594451,116.409349256,40.1841180253
烟台,北京,62,120.805459739,37.2364773878,116.409349256,40.1841180253
贵阳,北京,85,106.707306335,26.8429934259,116.409349256,40.1841180253
保定,北京,78,115.168613586,39.0222939691,116.409349256,40.1841180253
达州,北京,4,107.64272373,31.3639402446,116.409349256,40.1841180253
泰州,北京,12,120.05755184,32.295852384,116.409349256,40.1841180253
宜春,北京,66,115.061146398,28.5700976185,116.409349256,40.1841180253
鹰潭,北京,14,117.10685019,28.2253820103,116.409349256,40.1841180253
兰州,北京,61,103.638543494,36.3489055767,116.409349256,40.1841180253
芜湖,北京,49,118.326617536,31.0667366723,116.409349256,40.1841180253
呼和浩特,北京,52,111.399370918,40.5810079565,116.409349256,40.1841180253
孝感,北京,56,113.879115408,31.1191958665,116.409349256,40.1841180253
盐城,北京,7,120.175286224,33.5153555609,116.409349256,40.1841180253
扬州,北京,15,119.471409838,32.7375896346,116.409349256,40.1841180253
德阳,北京,4,104.430667514,31.1339756257,116.409349256,40.1841180253
临沂,北京,9,118.279789444,35.3092645187,116.409349256,40.1841180253
绵阳,北京,7,104.705358137,31.8468625936,116.409349256,40.1841180253
淄博,北京,17,118.010500338,36.5914699701,116.409349256,40.1841180253
鄂尔多斯,北京,36,108.618593771,39.4092533576,116.409349256,40.1841180253
包头,北京,32,110.218042216,41.6418500189,116.409349256,40.1841180253
洛阳,北京,4,112.02422841,34.2862770095,116.409349256,40.1841180253
邯郸,北京,29,114.54555308,36.5509236328,116.409349256,40.1841180253
西宁,北京,18,101.451113542,36.8142937624,116.409349256,40.1841180253
承德,北京,25,117.551042014,41.340428396,116.409349256,40.1841180253
萍乡,北京,23,113.900285648,27.5155162634,116.409349256,40.1841180253
吴忠,北京,5,107.056492602,37.6284503763,116.409349256,40.1841180253
鹤岗,北京,23,130.31505392,47.7601194496,116.409349256,40.1841180253
德州,北京,9,116.64541331,37.244336402,116.409349256,40.1841180253
徐州,北京,15,117.480705662,34.2587766939,116.409349256,40.1841180253
抚顺,北京,4,124.653898593,41.8327974774,116.409349256,40.1841180253
三亚,北京,18,109.417993438,18.3920682395,116.409349256,40.1841180253
张家口,北京,20,115.02997891,40.8611481583,116.409349256,40.1841180253
聊城,北京,20,115.881984089,36.4580882571,116.409349256,40.1841180253
淮安,北京,12,118.961844937,33.3561516982,116.409349256,40.1841180253
玉溪,北京,4,102.678676868,24.2272276938,116.409349256,40.1841180253
宣城,北京,7,118.856128319,30.690931106,116.409349256,40.1841180253
日照,北京,17,119.134088275,35.5841759127,116.409349256,40.1841180253
秦皇岛,北京,17,119.183889469,40.0884882838,116.409349256,40.1841180253
济宁,北京,8,116.67539172,35.3785473334,116.409349256,40.1841180253
泰安,北京,11,117.035710843,36.0009861365,116.409349256,40.1841180253
赣州,北京,6,115.270276386,25.7067696556,116.409349256,40.1841180253
晋中,北京,3,112.961855815,37.3279302446,116.409349256,40.1841180253
宿迁,北京,14,118.518044118,33.7845818342,116.409349256,40.1841180253
滨州,北京,9,117.864583632,37.575764401,116.409349256,40.1841180253
肇庆,北京,4,112.202555079,23.5397260823,116.409349256,40.1841180253
吉林,北京,6,126.841290435,43.5774601864,116.409349256,40.1841180253
蚌埠,北京,13,117.327663746,33.1119871271,116.409349256,40.1841180253
沧州,北京,13,116.752696412,38.2657656361,116.409349256,40.1841180253
邢台,北京,6,114.819197893,37.2116829999,116.409349256,40.1841180253
威海,北京,12,121.982230785,37.1191305819,116.409349256,40.1841180253
通辽,北京,12,121.577319554,43.8189888688,116.409349256,40.1841180253
衢州,北京,8,118.677516799,28.9340789716,116.409349256,40.1841180253
许昌,北京,4,113.709213472,34.0727649921,116.409349256,40.1841180253
黄山,北京,4,118.077165369,29.9060894539,116.409349256,40.1841180253
衡阳,北京,4,112.573420211,26.7925301314,116.409349256,40.1841180253
丽水,北京,4,119.510527575,28.1982961548,116.409349256,40.1841180253
锦州,北京,4,122.1276071,41.7056938843,116.409349256,40.1841180253
梅州,北京,5,116.07866931,24.2018151873,116.409349256,40.1841180253
辽阳,北京,3,123.411641921,41.1253950951,116.409349256,40.1841180253
运城,北京,7,111.086591024,35.1949340498,116.409349256,40.1841180253
大同,北京,6,113.719411,39.9017848222,116.409349256,40.1841180253
平顶山,北京,5,113.014207438,33.7968717013,116.409349256,40.1841180253
衡水,北京,4,115.852176753,37.6362650134,116.409349256,40.1841180253
赤峰,北京,4,118.904959124,43.1947341885,116.409349256,40.1841180253
上海,蚌埠,45,121.404084553,31.0844617511,117.327663746,33.1119871271
深圳,蚌埠,21,113.981097454,22.6612174267,117.327663746,33.1119871271
拉萨,蚌埠,10,91.1028799309,30.0334521208,117.327663746,33.1119871271
南京,蚌埠,7,118.842463658,31.9287592963,117.327663746,33.1119871271
合肥,蚌埠,70,117.286266302,31.9771580754,117.327663746,33.1119871271
芜湖,蚌埠,5,118.326617536,31.0667366723,117.327663746,33.1119871271
丹东,蚌埠,4,124.406588969,40.5485906661,117.327663746,33.1119871271
上海,铜陵,13,121.404084553,31.0844617511,117.89438707,30.9448598202
深圳,铜陵,7,113.981097454,22.6612174267,117.89438707,30.9448598202
合肥,铜陵,16,117.286266302,31.9771580754,117.89438707,30.9448598202
芜湖,铜陵,4,118.326617536,31.0667366723,117.89438707,30.9448598202
安庆,铜陵,12,116.594268791,30.6106751261,117.89438707,30.9448598202
上海,云浮,13,121.404084553,31.0844617511,111.791609466,22.8645994249
广州,云浮,18,113.535309762,23.3572458759,111.791609466,22.8645994249
佛山,云浮,10,112.94508169,23.0127749858,111.791609466,22.8645994249
中山,云浮,4,113.389491138,22.5221140275,111.791609466,22.8645994249
肇庆,云浮,5,112.202555079,23.5397260823,111.791609466,22.8645994249
河源,云浮,4,114.957578127,24.041916141,111.791609466,22.8645994249
上海,莆田,12,121.404084553,31.0844617511,118.879674516,25.4571400714
福州,莆田,77,119.156889973,26.0641963059,118.879674516,25.4571400714
厦门,莆田,7,118.110687591,24.6830448658,118.879674516,25.4571400714
南平,莆田,5,118.143817602,27.3394707962,118.879674516,25.4571400714
上海,池州,7,121.404084553,31.0844617511,117.366095049,30.2838388703
南京,池州,7,118.842463658,31.9287592963,117.366095049,30.2838388703
合肥,池州,90,117.286266302,31.9771580754,117.366095049,30.2838388703
芜湖,池州,8,118.326617536,31.0667366723,117.366095049,30.2838388703
安庆,池州,36,116.594268791,30.6106751261,117.366095049,30.2838388703
铜陵,池州,8,117.89438707,30.9448598202,117.366095049,30.2838388703
上海,百色,5,121.404084553,31.0844617511,107.035772771,23.6614884391
南宁,百色,131,108.464015667,23.0584134307,107.035772771,23.6614884391
上海,江门,4,121.404084553,31.0844617511,112.667787985,22.2980836353
深圳,江门,18,113.981097454,22.6612174267,112.667787985,22.2980836353
广州,江门,71,113.535309762,23.3572458759,112.667787985,22.2980836353
佛山,江门,31,112.94508169,23.0127749858,112.667787985,22.2980836353
上海,张家界,4,121.404084553,31.0844617511,110.5299907,29.3920468287
深圳,张家界,4,113.981097454,22.6612174267,110.5299907,29.3920468287
杭州,张家界,4,119.484701009,29.9049798065,110.5299907,29.3920468287
长沙,张家界,17,113.152959363,28.2295131059,110.5299907,29.3920468287
常德,张家界,4,111.523850854,29.2974406323,110.5299907,29.3920468287
上海,铁岭,4,121.404084553,31.0844617511,124.172161855,42.6409023987
苏州,铁岭,6,120.64180324,31.3759706021,124.172161855,42.6409023987
沈阳,铁岭,57,123.136692183,42.093659482,124.172161855,42.6409023987
秦皇岛,铁岭,5,119.183889469,40.0884882838,124.172161855,42.6409023987
上海,普洱,3,121.404084553,31.0844617511,100.718373036,23.1859171903
昆明,普洱,21,102.875102299,25.3852977816,100.718373036,23.1859171903
深圳,清远,119,113.981097454,22.6612174267,112.875910188,24.3114647761
广州,清远,85,113.535309762,23.3572458759,112.875910188,24.3114647761
佛山,清远,9,112.94508169,23.0127749858,112.875910188,24.3114647761
深圳,河源,77,113.981097454,22.6612174267,114.957578127,24.041916141
广州,河源,8,113.535309762,23.3572458759,114.957578127,24.041916141
湛江,河源,5,110.303801914,20.4640326399,114.957578127,24.041916141
深圳,汕尾,52,113.981097454,22.6612174267,115.532047982,23.015488473
广州,汕尾,4,113.535309762,23.3572458759,115.532047982,23.015488473
深圳,韶关,18,113.981097454,22.6612174267,113.772863358,24.8175018307
广州,韶关,17,113.535309762,23.3572458759,113.772863358,24.8175018307
东莞,韶关,7,113.877717876,22.9852478082,113.772863358,24.8175018307
西安,韶关,4,108.789503511,34.1107819802,113.772863358,24.8175018307
深圳,湛江,12,113.981097454,22.6612174267,110.303801914,20.4640326399
广州,湛江,27,113.535309762,23.3572458759,110.303801914,20.4640326399
深圳,阳江,8,113.981097454,22.6612174267,111.774204951,22.0383015818
广州,阳江,16,113.535309762,23.3572458759,111.774204951,22.0383015818
佛山,阳江,6,112.94508169,23.0127749858,111.774204951,22.0383015818
中山,阳江,5,113.389491138,22.5221140275,111.774204951,22.0383015818
深圳,怀化,7,113.981097454,22.6612174267,110.069225757,27.5427297621
长沙,怀化,59,113.152959363,28.2295131059,110.069225757,27.5427297621
深圳,茂名,7,113.981097454,22.6612174267,110.952666315,22.0152368131
广州,茂名,12,113.535309762,23.3572458759,110.952666315,22.0152368131
宁波,茂名,3,121.462283516,29.7195882339,110.952666315,22.0152368131
珠海,茂名,4,113.251442783,22.1619886251,110.952666315,22.0152368131
佛山,茂名,3,112.94508169,23.0127749858,110.952666315,22.0152368131
深圳,嘉峪关,5,113.981097454,22.6612174267,98.1957829561,39.8164874227
兰州,嘉峪关,4,103.638543494,36.3489055767,98.1957829561,39.8164874227
深圳,固原,5,113.981097454,22.6612174267,106.182674483,35.9493871692
银川,固原,18,106.341244948,38.2192835973,106.182674483,35.9493871692
深圳,周口,3,113.981097454,22.6612174267,114.878292807,33.724344276
郑州,周口,83,113.471850802,34.6263627848,114.878292807,33.724344276
苏州,曲靖,4,120.64180324,31.3759706021,103.93895161,25.7013209994
武汉,曲靖,4,114.338092289,30.6256542221,103.93895161,25.7013209994
昆明,曲靖,61,102.875102299,25.3852977816,103.93895161,25.7013209994
成都,乐山,110,103.501067544,30.5086877776,103.532404151,29.1782825258
武汉,乐山,3,114.338092289,30.6256542221,103.532404151,29.1782825258
济南,乐山,4,117.08325858,36.7325316169,103.532404151,29.1782825258
成都,巴中,74,103.501067544,30.5086877776,107.038188833,32.0155969603
达州,巴中,4,107.64272373,31.3639402446,107.038188833,32.0155969603
自贡,巴中,14,104.961213664,29.2217954232,107.038188833,32.0155969603
成都,宜宾,71,103.501067544,30.5086877776,104.635831189,28.5712774941
重庆,宜宾,8,107.864385258,30.0553736852,104.635831189,28.5712774941
成都,资阳,65,103.501067544,30.5086877776,104.953340591,30.1802755486
成都,遂宁,51,103.501067544,30.5086877776,105.470484465,30.6311127344
